Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,label
2016-01-04,1.0490196078431373,1.0596813725490195,1.016830065359477,1.0416510025060912,1.0495076460723636,1.0315858765064572,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.15686274509803932
2016-01-05,0.99696261682243,1.0087616822429906,0.971144859813084,0.9942528634669427,1.0004209248278768,0.9839259474844678,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.12149532710280364
2016-01-06,1.0004694835680752,1.0125586854460094,0.977112676056338,0.9991169505067572,1.004630333188044,0.988920968737014,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.12676056338028174
2016-01-07,0.9715261958997722,0.9824601366742596,0.9501518602885346,0.9750702812679451,0.9772727971389816,0.9609599907755044,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.06833712984054663
2016-01-08,0.9768878718535468,0.9861556064073228,0.956369183829138,0.9832541463053156,0.9834839708985952,0.966494027928824,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.06636155606407312
2016-01-11,0.9704545454545456,0.9820454545454546,0.9515151515151516,0.9808137515328113,0.9789899794774048,0.961219185558635,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.036363636363636376
2016-01-12,0.9771689497716894,0.9850456621004566,0.957572298325723,0.9879664707492596,0.985035467322377,0.966736139809852,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.08219178082191791
2016-01-13,0.9759637188208616,0.9782312925170068,0.9528722600151172,0.984655499421476,0.9803979223687468,0.961466199627195,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.08843537414965996
2016-01-14,1.005128205128205,1.004195804195804,0.9811188811188812,1.0099804359406312,1.0070767223362953,0.988742059226731,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.10489510489510478
2016-01-15,0.9831818181818182,0.9810227272727272,0.9586363636363636,0.9875071204890036,0.983623632441909,0.9652032818994816,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.10227272727272729
2016-01-18,0.95359477124183,0.9430283224400872,0.9222948438634712,0.956333570437008,0.9483445966609242,0.9277006110891498,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.07625272331154687
2016-01-19,0.9584782608695652,0.9430434782608696,0.9237681159420288,0.9625719327026246,0.9513988848323154,0.9281208844314672,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.01521739130434785
2016-01-20,0.969650655021834,0.9501091703056768,0.930749636098981,0.9728161574809184,0.9597864684377856,0.9343979936513194,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.017467248908296984
2016-01-21,0.9973094170403588,0.9767937219730942,0.9582959641255604,0.9991741135622392,0.9869807653582814,0.9608655589169428,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.07399103139013463
2016-01-22,0.9815384615384616,0.95989010989011,0.9423443223443224,0.9831538245432224,0.9705573004339284,0.9437659721570352,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.15824175824175835
2016-01-25,0.977124183006536,0.9537037037037036,0.9373275236020334,0.9792067560912052,0.9657088766730394,0.9376551461107626,2016,Q1,0.06410064805983,0.0153664683075795,0.1093212023033998,1.879133418682858,0.579970501147965,-0.001459157807492,-0.0810997332606218,-0.7253419084353087,-0.7828440938014674,-0.7045014059297523,-0.6876299669046704,-0.6876299669046704,-0.1812950057301513,0.2349117100270348,0.2898205196258019,0.14596949891067545
