Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,label
2016-01-04,1.0313432835820897,1.0172470978441128,1.061028192371476,1.0245918027888086,1.0253062884339927,1.0620901998871115,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.0016583747927032544
2016-01-05,1.0173202614379084,1.0013888888888889,1.0417755991285402,1.0077925896813524,1.0092541352776287,1.0449472135499156,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,-0.0326797385620915
2016-01-06,1.0128455284552846,0.9957723577235772,1.0330081300813008,1.002353523128587,1.0039184734810842,1.0385430520455967,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,-0.027642276422764178
2016-01-07,1.030298013245033,1.0130794701986754,1.0481512141280354,1.0168613411373764,1.0200873038967335,1.0555726589003676,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.0066225165562914245
2016-01-08,1.0392255892255893,1.0292929292929294,1.0622615039281706,1.0278019973098833,1.0337118726566037,1.0709380231964845,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.04040404040404044
2016-01-11,1.063176265270506,1.0642233856893544,1.0966841186736476,1.0535664727302296,1.0647778770715264,1.1065736106337445,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.07504363001745196
2016-01-12,1.0816546762589927,1.0922661870503596,1.1248501199040768,1.0701835022677884,1.088064127070642,1.1358032287132167,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.1079136690647482
2016-01-13,1.0601423487544483,1.077491103202847,1.1080960854092528,1.0480747727835673,1.0691670427362838,1.1196214273800038,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.06761565836298922
2016-01-14,1.0559139784946237,1.0832437275985662,1.1113500597371566,1.0454809711207695,1.0695140537922394,1.1234614310406816,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.10931899641577059
2016-01-15,1.0845149253731343,1.1228544776119402,1.1514303482587065,1.0723211392416054,1.1026108740498028,1.164012839060332,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.1921641791044777
2016-01-18,1.0756554307116104,1.1201310861423222,1.1514044943820223,1.0624578099593982,1.0965747406208812,1.1628510475061038,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.19475655430711614
2016-01-19,1.006713780918728,1.053356890459364,1.0841578327444052,1.0019550649959632,1.0312844790795277,1.0939224405388317,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.12720848056537104
2016-01-20,1.0483208955223882,1.105223880597015,1.141542288557214,1.047482886887625,1.080528899077897,1.1500617289721362,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.13805970149253732
2016-01-21,1.0426691729323307,1.106203007518797,1.1461779448621554,1.0452934802368254,1.0802100168464837,1.1535044042327072,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.1484962406015038
2016-01-22,1.012154696132597,1.0744935543278085,1.119889502762431,1.01973299570968,1.0527723274825942,1.1258694631987116,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.11602209944751385
2016-01-25,0.9791071428571428,1.0334821428571428,1.0838392857142858,0.9908173944859102,1.0188309611086603,1.0886845586463405,2016,Q1,0.0489268961439086,0.0031883434941197,-0.1353339541290351,0.1999757619057549,0.0023240223962754,0.0053551636428539,0.0035251600812571,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.8934995073499408,-0.1988675183339399,-0.7176403730308927,0.09642857142857153
