Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익,영업이익,label
2023-10-04,1.03363802559415,1.0156307129798905,0.9530621572212066,1.022442803405538,1.0127007001761814,0.969119330618338,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.007312614259597838
2023-10-05,1.0479477611940298,1.0364738805970148,0.974766791044776,1.0355301765884437,1.0302948096065256,0.989368367905726,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,0.018656716417910557
2023-10-06,1.0041218637992833,0.9972222222222222,0.9391129032258064,0.9956659452366652,0.990657308502548,0.9519885206725038,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.03405017921146958
2023-10-10,0.9906360424028268,0.985512367491166,0.9287396937573617,0.9849396686441588,0.9788784102931192,0.940548168846092,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.044169611307420475
2023-10-11,1.006294964028777,1.0044064748201438,0.9479466426858514,1.0021717907248766,0.9968189811829566,0.9588591092831228,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.01978417266187049
2023-10-12,0.988849557522124,0.9904424778761062,0.9356489675516224,0.9887156300542692,0.9827556440974928,0.9454349113861472,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.038938053097345104
2023-10-13,0.985512367491166,0.9909010600706714,0.9367932862190812,0.9893380948965562,0.982827009876038,0.945608317530476,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.051236749116607805
2023-10-16,0.9840989399293286,0.9921378091872792,0.9391048292108364,0.9912766230971825,0.9844625327449866,0.9473916513819358,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.0742049469964664
2023-10-17,0.9888297872340426,0.9970744680851064,0.9447251773049644,0.9957387359859844,0.9891008170499482,0.9523659111222056,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.07092198581560283
2023-10-18,0.9707105719237435,0.9765164644714038,0.9261987290583478,0.9781581572183484,0.9699764261374304,0.9331740789982816,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.10398613518197575
2023-10-19,0.9835664335664336,0.986013986013986,0.936931818181818,0.9891251288040184,0.980507122855865,0.9432547624480824,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.08391608391608396
2023-10-20,0.9961267605633802,0.9925176056338028,0.9460534037558684,0.9968015625933236,0.9886109499662592,0.9515401097638504,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.08626760563380287
2023-10-23,1.0239130434782608,1.0194746376811594,0.9754528985507246,1.0210226594165135,1.0156219265041295,0.9798055404610998,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.06702898550724634
2023-10-24,1.014748201438849,1.0116007194244605,0.970818345323741,1.0111904139930084,1.007523361183223,0.9736498066321824,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.07374100719424459
2023-10-25,1.0349264705882353,1.0317095588235294,0.9943014705882351,1.0274058876372016,1.0269149849036736,0.9952871340634676,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.044117647058823484
2023-10-26,1.050281425891182,1.049249530956848,1.015978736710444,1.0397713160279274,1.0435266044817628,1.0153088258512304,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.03564727954971858
2023-10-27,1.0584761904761906,1.0604761904761906,1.0317142857142858,1.0455035503006007,1.0537681563344046,1.0297710116016752,2023,Q4,-0.068105735436267,0.0,-0.0541869622156578,-0.0173400775993723,-71.42372165551296,-73.10156197626868,-0.1094306636972891,2.259638752052545,1.804505577818694,2.087824024858942,-51.32984511632636,-73.10156197626868,-72.91955714620197,2.856007480130902,0.3023795457915834,-0.013333333333333308
